SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
132224,0,Cash loans,M,N,Y,1,90000,164952,13162.5,130500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,,3
124991,0,Cash loans,F,N,Y,0,180000,9.00E+05,39645,9.00E+05,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
126618,0,Cash loans,F,N,N,1,99000,109467,12510,94500,Unaccompanied,Commercial associate,Incomplete higher,Separated,With parents,1,0,Sales staff,2
115806,0,Cash loans,M,N,Y,0,135000,274941,21406.5,229500,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
125016,0,Cash loans,M,N,N,0,180000,424255.5,33646.5,346500,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1
114348,0,Cash loans,F,Y,Y,2,117000,521280,31630.5,450000,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
115235,0,Cash loans,F,N,Y,0,157500,1125000,33025.5,1125000,Family,Commercial associate,Higher education,Married,House / apartment,1,0,,2
106419,0,Cash loans,F,N,Y,1,157500,808650,31464,675000,Unaccompanied,Working,Higher education,Married,With parents,1,0,Waiters/barmen staff,3
108405,0,Cash loans,F,N,N,0,112500,855000,25128,855000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
115762,1,Cash loans,M,N,Y,0,135000,475159.5,24390,355500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
100242,0,Cash loans,M,Y,Y,0,,101880,10827,90000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Drivers,2
129839,0,Cash loans,F,N,Y,1,121500,199467,10314,166500,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,1,0,Cooking staff,3
122719,0,Cash loans,F,N,N,0,135000,284400,19003.5,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
105300,0,Cash loans,F,N,N,0,135000,450000,35685,450000,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,1,0,Core staff,2
135842,0,Cash loans,M,Y,Y,0,225000,323388,25677,292500,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,Laborers,2
136388,0,Cash loans,F,N,Y,0,180000,450000,47385,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
111743,0,Cash loans,F,Y,Y,1,112500,360000,23134.5,360000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Co-op apartment,1,1,Sales staff,3
122221,0,Cash loans,F,N,Y,0,63000,213948,12411,189000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
129324,0,Cash loans,M,N,Y,0,270000,360000,28440,360000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
103618,0,Cash loans,F,Y,N,0,90000,56880,3303,45000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,,2
101638,0,Cash loans,M,Y,Y,0,166500,130320,,112500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,1,0,,2
115885,0,Cash loans,M,N,Y,0,67500,80865,6385.5,67500,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
118123,0,Cash loans,M,Y,Y,1,130500,155938.5,14431.5,126000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,3
104756,0,Cash loans,F,N,N,0,121500,540000,23787,540000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
108924,0,Cash loans,F,N,Y,0,103500,770913,22540.5,643500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
132518,0,Cash loans,F,N,N,0,270000,568800,20430,450000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Managers,2
124180,1,Cash loans,M,Y,Y,1,225000,450000,53406,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
136378,0,Cash loans,M,N,N,0,72000,265536,12771,180000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,1
120838,0,Cash loans,M,Y,Y,1,135000,447768,35505,405000,Family,Working,Secondary / secondary special,Married,With parents,1,0,Drivers,3
123280,0,Cash loans,F,Y,Y,0,157500,905859,32665.5,702000,"Spouse, partner",Commercial associate,Higher education,Civil marriage,House / apartment,1,0,,2
103799,1,Cash loans,M,Y,Y,2,202500,1019299.5,55426.5,837000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,4
105466,0,Cash loans,M,N,Y,0,162000,285723,26334,238500,Family,Working,Secondary / secondary special,Married,House / apartment,1,1,Low-skill Laborers,2
130749,0,Cash loans,M,N,N,1,202500,659610,21406.5,472500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3
117190,0,Cash loans,M,N,Y,0,360000,677664,29979,585000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
110960,0,Cash loans,F,N,Y,0,135000,544491,16047,454500,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
121221,0,Cash loans,F,N,Y,0,67500,180000,19516.5,180000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
107212,0,Cash loans,F,N,Y,0,180000,108000,7029,108000,Unaccompanied,Working,Higher education,Separated,House / apartment,1,0,Core staff,1
130359,0,Cash loans,M,Y,N,2,135000,886176,29286,765000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
111353,0,Cash loans,F,N,Y,0,180000,216000,11025,216000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Sales staff,2
105814,0,Cash loans,F,Y,Y,0,112500,610483.5,22059,454500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,,2
129219,0,Cash loans,M,Y,Y,2,270000,607041,29331,490500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4
109945,0,Cash loans,M,Y,Y,0,315000,1006920,48442.5,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2
110327,0,Cash loans,F,Y,Y,0,157500,149256,16879.5,135000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,0,,2
120082,0,Cash loans,F,N,N,0,135000,315000,18211.5,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
113030,0,Cash loans,M,Y,Y,0,468000,1223010,51948,1125000,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
129582,1,Cash loans,F,N,N,3,90000,835380,40320,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,5
112514,0,Cash loans,M,N,N,2,90000,740700,24201,562500,Unaccompanied,Working,Incomplete higher,Married,House / apartment,1,0,Laborers,4
133836,0,Cash loans,F,Y,Y,0,135000,450000,23107.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
122940,1,Cash loans,F,N,N,0,49500,555273,16366.5,463500,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
113378,0,Cash loans,M,Y,Y,1,225000,562491,27189,454500,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Drivers,3
116770,1,Cash loans,F,N,N,0,81000,314055,11767.5,238500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,1
125313,0,Cash loans,M,N,Y,1,157500,299772,17977.5,247500,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,2
135544,0,Cash loans,F,N,N,0,225000,166500,16218,166500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2
117427,0,Cash loans,F,N,Y,0,94500,675000,41427,675000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,,2
117226,0,Cash loans,M,Y,Y,0,225000,1312110,55723.5,1125000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2
108898,0,Cash loans,M,Y,N,0,405000,9.00E+05,94639.5,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Drivers,2
130323,0,Cash loans,F,N,Y,1,112500,497520,56263.5,450000,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,1,0,,3
137599,0,Cash loans,F,N,N,0,180000,1113840,51615,9.00E+05,Children,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,Cleaning staff,1
135051,0,Cash loans,M,Y,Y,0,180000,315000,33205.5,315000,Unaccompanied,State servant,Secondary / secondary special,Single / not married,Rented apartment,1,0,,1
118827,0,Cash loans,M,Y,Y,0,202500,814041,23800.5,679500,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Laborers,2
116890,0,Cash loans,M,N,Y,0,99000,215640,13158,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
136555,0,Cash loans,F,N,Y,0,144000,450000,28890,450000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
116636,0,Cash loans,M,N,Y,0,157500,396000,19260,396000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
136634,0,Cash loans,F,N,Y,0,103500,296280,21690,225000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2
130580,0,Cash loans,M,N,Y,0,,254700,26874,225000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Drivers,2
112674,0,Cash loans,F,N,Y,0,135000,675000,34465.5,675000,Unaccompanied,Working,Secondary / secondary special,Widow,Municipal apartment,1,0,Laborers,1
137036,0,Cash loans,F,N,Y,2,162000,269982,32170.5,238500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,4
106620,0,Cash loans,M,N,N,0,135000,675000,32602.5,675000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2
112372,0,Cash loans,F,N,Y,0,112500,145557,11668.5,121500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
127944,0,Cash loans,F,N,N,0,315000,1096020,52726.5,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Low-skill Laborers,1
105539,0,Cash loans,F,N,Y,0,112500,104256,11074.5,90000,Family,State servant,Higher education,Single / not married,House / apartment,1,0,Core staff,1
119214,0,Cash loans,F,Y,N,0,189000,675000,28597.5,675000,Unaccompanied,Working,Higher education,Single / not married,House / apartment,1,0,Accountants,1
115681,0,Cash loans,F,Y,Y,0,360000,1872517.5,56902.5,1710000,Unaccompanied,Working,Higher education,Separated,House / apartment,1,0,Security staff,1
130972,1,Cash loans,F,N,N,1,67500,225000,13725,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3
106711,0,Cash loans,M,N,Y,1,225000,1096020,52726.5,9.00E+05,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,3
129654,1,Cash loans,M,N,Y,0,135000,302341.5,24016.5,261000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Laborers,2
108955,0,Revolving loans,M,Y,Y,1,180000,180000,9000,180000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Drivers,3
119078,0,Cash loans,F,Y,Y,0,135000,263686.5,29880,238500,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,Co-op apartment,1,0,Waiters/barmen staff,1
121232,0,Cash loans,F,N,Y,0,130500,271957.5,27027,252000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
135891,0,Cash loans,F,Y,Y,0,81000,9.00E+05,48955.5,9.00E+05,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Medicine staff,2
116063,0,Cash loans,F,N,Y,0,90000,765261,32553,684000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
110743,0,Cash loans,F,N,Y,0,117000,495000,25402.5,495000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
130161,0,Cash loans,F,N,N,1,157500,339948,26437.5,315000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,3
138047,1,Cash loans,F,N,Y,0,225000,560664,18216,468000,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,1
134927,0,Cash loans,F,Y,Y,0,171000,945000,30613.5,945000,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,Cooking staff,2
132035,0,Cash loans,M,N,Y,1,189000,1024290,36418.5,855000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3
101115,0,Cash loans,M,Y,Y,1,202500,266652,14593.5,202500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,,3
102928,0,Cash loans,F,N,N,0,157500,225000,26703,225000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2
101571,0,Cash loans,M,N,Y,0,72450,107820,5314.5,90000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
123422,1,Cash loans,M,Y,Y,0,90000,270000,19777.5,270000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2
137492,0,Revolving loans,F,Y,Y,0,180000,540000,27000,540000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2
113204,0,Cash loans,F,N,Y,0,135000,269550,20281.5,225000,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,1,0,Sales staff,1
138122,1,Cash loans,F,N,N,0,112500,534141,20133,441000,Family,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
116602,0,Cash loans,F,N,Y,0,202500,391500,31059,391500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2
125490,0,Cash loans,F,N,N,1,225000,474048,24331.5,360000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,2
133223,0,Cash loans,M,Y,Y,0,157500,315000,16213.5,315000,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,Security staff,1
117185,0,Cash loans,F,Y,N,0,45000,254700,15579,225000,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,1,0,Medicine staff,2
112600,0,Cash loans,F,N,Y,0,135000,307152,18918,243000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,1,Laborers,2
126796,0,Cash loans,F,N,Y,0,90000,454500,14791.5,454500,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,Laborers,1
109839,0,Cash loans,F,N,Y,0,112500,180000,14350.5,180000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,IT staff,2
123188,0,Cash loans,F,N,Y,1,112500,132768,7330.5,90000,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,2
104981,0,Cash loans,F,N,N,2,135000,592560,30253.5,450000,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,1,0,Sales staff,4
113702,0,Cash loans,F,Y,Y,2,270000,601470,30838.5,450000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,1,1,,4
102824,0,Cash loans,F,N,N,0,67500,177903,13896,148500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2
114108,0,Cash loans,M,Y,N,0,112500,314100,14683.5,225000,Family,Working,Secondary / secondary special,Married,House / apartment,1,0,Low-skill Laborers,2
137716,0,Cash loans,F,N,Y,0,90000,152820,8118,135000,,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,,1
119827,0,Cash loans,M,N,Y,0,112500,225000,17424,225000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
113529,0,Cash loans,M,Y,Y,0,112500,526491,29529,454500,Unaccompanied,Working,Higher education,Married,House / apartment,1,0,,2
103380,1,Cash loans,F,N,Y,0,99000,227520,14049,180000,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1
101907,0,Cash loans,F,N,N,1,450000,675000,49248,675000,Unaccompanied,Working,Higher education,Married,House / apartment,1,1,Managers,3
120700,0,Cash loans,F,N,N,0,81000,320382,15543,229500,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
110808,0,Cash loans,F,N,Y,2,202500,685386,54279,585000,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,1,1,Cooking staff,4
125904,0,Cash loans,F,N,Y,0,112500,665892,21609,477000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,2
130521,0,Cash loans,F,Y,Y,0,270000,1483650,,1350000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2
106672,0,Cash loans,M,Y,Y,0,405000,760225.5,32206.5,679500,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,,2
119159,0,Cash loans,F,N,N,1,225000,9.00E+05,45954,9.00E+05,Unaccompanied,State servant,Higher education,Married,House / apartment,1,0,Accountants,3
102048,0,Cash loans,F,N,N,0,90000,585000,24786,585000,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2
